,action,action_nns_function,deadline_timestamp_seconds,decided_timestamp_seconds,executed_timestamp_seconds,failed_timestamp_seconds,id,known_neurons_ballots,latest_tally,payload,proposal_id,proposal_timestamp_seconds,proposer,reject_cost_e8s,reward_status,settled_at,status,summary,title,topic,updated_at,url
45,ExecuteNnsFunction,IcpXdrConversionRate,,1625044279,1625044279,,28824,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625044279.0, 'total': '32106733714082805', 'yes': '32098322643720073'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625044200', 'xdr_permyriad_per_icp': '344409'}",7914,1625044223,26.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 34.4409.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.411395,
46,ExecuteNnsFunction,IcpXdrConversionRate,,1625044823,1625044823,,28825,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625044823.0, 'total': '32106731456759340', 'yes': '32098319840484151'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'xe.com'}, 'timestamp_seconds': '1625044800', 'xdr_permyriad_per_icp': '343753'}",7915,1625044816,25.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 34.3753.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.412379,
47,ExecuteNnsFunction,IcpXdrConversionRate,,1625045478,1625045478,,28826,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625045478.0, 'total': '32106729062733151', 'yes': '32098263725101988'}","{'data_source': {'icp': ['HBTC'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625045400', 'xdr_permyriad_per_icp': '338732'}",7916,1625045417,24.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.8732.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.413327,
48,ExecuteNnsFunction,IcpXdrConversionRate,,1625046020,1625046020,,28827,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625046020.0, 'total': '32106696110583146', 'yes': '32098283814448063'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625046000', 'xdr_permyriad_per_icp': '335088'}",7917,1625046015,22.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.5088.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.414321,
49,ExecuteNnsFunction,IcpXdrConversionRate,,1625046620,1625046620,,28828,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625046620.0, 'total': '32106693824240956', 'yes': '32098283694943622'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625046600', 'xdr_permyriad_per_icp': '331233'}",7918,1625046615,23.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.1233.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.415276,
50,ExecuteNnsFunction,IcpXdrConversionRate,,1625047276,1625047276,,28829,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625047276.0, 'total': '32106692603784012', 'yes': '32098228961701003'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625047200', 'xdr_permyriad_per_icp': '332915'}",7919,1625047215,26.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.2915.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.416212,
51,ExecuteNnsFunction,IcpXdrConversionRate,,1625047820,1625047820,,28830,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625047820.0, 'total': '32106690318796361', 'yes': '32098226671189588'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625047800', 'xdr_permyriad_per_icp': '334107'}",7920,1625047815,25.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.4107.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.417205,
52,ExecuteNnsFunction,IcpXdrConversionRate,,1625048477,1625048477,,28831,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625048477.0, 'total': '32106498341471429', 'yes': '32098088195784254'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625048400', 'xdr_permyriad_per_icp': '336700'}",7921,1625048416,24.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.67.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.418152,
53,ExecuteNnsFunction,IcpXdrConversionRate,,1625049621,1625049621,,28833,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625049621.0, 'total': '32105627741299877', 'yes': '32097217584710428'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625049600', 'xdr_permyriad_per_icp': '337471'}",7923,1625049614,23.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.7471.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.420107,
54,ExecuteNnsFunction,IcpXdrConversionRate,,1625050278,1625050278,,28834,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625050278.0, 'total': '32105176294275967', 'yes': '32096766132208055'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625050200', 'xdr_permyriad_per_icp': '333616'}",7924,1625050216,26.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.3616.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.421070,
55,ExecuteNnsFunction,IcpXdrConversionRate,,1625050822,1625050822,,28835,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625050822.0, 'total': '32105173972580023', 'yes': '32096518990795177'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625050800', 'xdr_permyriad_per_icp': '336560'}",7925,1625050814,25.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.656.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.422025,
56,ExecuteNnsFunction,IcpXdrConversionRate,,1625051478,1625051478,,28836,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625051478.0, 'total': '32105171635354729', 'yes': '32096516187621282'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625051400', 'xdr_permyriad_per_icp': '339503'}",7926,1625051416,24.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.9503.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.423085,
57,ExecuteNnsFunction,IcpXdrConversionRate,,1625052022,1625052022,,28837,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625052022.0, 'total': '32105169444776747', 'yes': '32096370273399837'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625052000', 'xdr_permyriad_per_icp': '338382'}",7927,1625052015,22.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.8382.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.424089,
58,ExecuteNnsFunction,IcpXdrConversionRate,,1625052619,1625052619,,28838,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625052619.0, 'total': '32105166911488053', 'yes': '32095945705448766'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625052600', 'xdr_permyriad_per_icp': '332004'}",7928,1625052615,23.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.2004.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.425080,
59,ExecuteNnsFunction,IcpXdrConversionRate,,1625053278,1625053278,,28839,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625053278.0, 'total': '32105164578145333', 'yes': '32095760005177906'}","{'data_source': {'icp': ['Binance'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625053200', 'xdr_permyriad_per_icp': '336910'}",7929,1625053216,26.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.691.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.426062,
60,ExecuteNnsFunction,IcpXdrConversionRate,,1625053821,1625053821,,28840,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625053821.0, 'total': '32103398068178466', 'yes': '32093942613781267'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625053800', 'xdr_permyriad_per_icp': '335508'}",7930,1625053816,25.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.5508.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.427041,
61,ExecuteNnsFunction,IcpXdrConversionRate,,1625054477,1625054477,,28841,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625054477.0, 'total': '32103395738788569', 'yes': '32093940278382551'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625054400', 'xdr_permyriad_per_icp': '338802'}",7931,1625054417,24.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.8802.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.428001,
62,ExecuteNnsFunction,IcpXdrConversionRate,,1625055024,1625055024,,28842,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625055024.0, 'total': '32103409325569751', 'yes': '32094004734797156'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625055000', 'xdr_permyriad_per_icp': '337611'}",7932,1625055015,22.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.7611.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.428955,
63,ExecuteNnsFunction,IcpXdrConversionRate,,1625055624,1625055624,,28843,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625055624.0, 'total': '32103406992280940', 'yes': '32094004567889213'}","{'data_source': {'icp': ['KuCoin'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625055540', 'xdr_permyriad_per_icp': '341256'}",7933,1625055617,23.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 34.1256.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.429958,
64,ExecuteNnsFunction,IcpXdrConversionRate,,1625056223,1625056223,,28844,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625056223.0, 'total': '32103406887253433', 'yes': '32094002284594245'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625056200', 'xdr_permyriad_per_icp': '340555'}",7934,1625056216,26.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 34.0555.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.430926,
65,ExecuteNnsFunction,IcpXdrConversionRate,,1625056822,1625056822,,28845,"[{'id': '27', 'name': 'DFINITY Foundation', 'vote': 0}, {'id': '28', 'name': 'Internet Computer Association', 'vote': 0}]","{'no': '0', 'timestamp_seconds': 1625056822.0, 'total': '32103404565594917', 'yes': '32093948621009100'}","{'data_source': {'icp': ['Huobi'], 'sdr': 'refinitiv.com'}, 'timestamp_seconds': '1625056800', 'xdr_permyriad_per_icp': '334808'}",7935,1625056815,25.0,100000000,SETTLED,2021-06-29 16:00:00.000000,EXECUTED,The ICP/XDR conversion rate is set to 33.4808.,,TOPIC_EXCHANGE_RATE,2022-01-27 19:34:24.431906,
